StationID,TestMaterial,CompositeID,SampleDate,ParameterCode,SampleCollectionTime,SampleType,Qualifier,Result,Units,LabCode,Comments
GVWAT1,Creek water,,2005-06-05,Temp,10:30:00 AM,Average,,18.8,Deg C,SBCK,
GVWAT1,Creek water,,2005-06-05,Temp,10:30:00 AM,Average,,19.3,Deg C,SBCK,
GVWAT1,Creek water,,2005-06-05,TimeAtSite,10:30:00 AM,RESULTS,,1030,MilitaryTime,SBCK,
GVWAT1,Creek water,,2005-06-05,TURB,10:30:00 AM,Average,,2.1,NTU,SBCK,
GVWAT1,Creek water,,2005-07-10,Conductivity,10:35:00 AM,Average,,2850,uS,SBCK,
GVWAT1,Creek water,,2005-07-10,DO,10:35:00 AM,Average,,14.73,mg/L ppm,SBCK,
GVWAT1,Creek water,,2005-07-10,DO % Sat,10:35:00 AM,Average,,153.5,% Sat,SBCK,
GVWAT1,Creek water,,2005-07-10,pH,10:35:00 AM,Average,,8.08,pH,SBCK,
GVWAT1,Creek water,,2005-07-10,Temp,10:35:00 AM,Average,,22.8,Deg C,SBCK,
GVWAT1,Creek water,,2005-07-10,Temp,10:35:00 AM,Average,,23.7,Deg C,SBCK,
GVWAT1,Creek water,,2005-07-10,TimeAtSite,10:35:00 AM,RESULTS,,1035,MilitaryTime,SBCK,
GVWAT1,Creek water,,2005-07-10,TURB,10:35:00 AM,Average,,3.4,NTU,SBCK,
GVWAT1,Creek water,,2005-08-07,Conductivity,10:40:00 AM,Average,,3560,uS,SBCK,
GVWAT1,Creek water,,2005-08-07,DO,10:40:00 AM,Average,,4.54,mg/L ppm,SBCK,
GVWAT1,Creek water,,2005-08-07,DO % Sat,10:40:00 AM,Average,,49.5,% Sat,SBCK,
GVWAT1,Creek water,,2005-08-07,pH,10:40:00 AM,Average,,7.9,pH,SBCK,
GVWAT1,Creek water,,2005-08-07,Temp,10:40:00 AM,Average,,23.3,Deg C,SBCK,
GVWAT1,Creek water,,2005-08-07,Temp,10:40:00 AM,Average,,24.1,Deg C,SBCK,
GVWAT1,Creek water,,2005-08-07,TimeAtSite,10:40:00 AM,RESULTS,,1040,MilitaryTime,SBCK,
GVWAT1,Creek water,,2005-08-07,TURB,10:40:00 AM,Average,,4.7,NTU,SBCK,
GVWAT1,Creek water,,2005-09-11,Conductivity,10:40:00 AM,Average,,2800,uS,SBCK,
GVWAT1,Creek water,,2005-09-11,DO,10:40:00 AM,Average,,4.54,mg/L ppm,SBCK,
GVWAT1,Creek water,,2005-09-11,DO % Sat,10:40:00 AM,Average,,49.5,% Sat,SBCK,
GVWAT1,Creek water,,2005-09-11,pH,10:40:00 AM,Average,,7.43,pH,SBCK,
GVWAT1,Creek water,,2005-09-11,Temp,10:40:00 AM,Average,,19.4,Deg C,SBCK,
GVWAT1,Creek water,,2005-09-11,Temp,10:40:00 AM,Average,,19.5,Deg C,SBCK,
GVWAT1,Creek water,,2005-09-11,TimeAtSite,10:40:00 AM,RESULTS,,1040,MilitaryTime,SBCK,
GVWAT1,Creek water,,2005-09-11,TURB,10:40:00 AM,Average,,3.2,NTU,SBCK,
GVWAT1,Creek water,,2005-10-02,Conductivity,10:35:00 AM,Average,,2880,uS,SBCK,
GVWAT1,Creek water,,2005-10-02,DO,10:35:00 AM,Average,,5.43,mg/L ppm,SBCK,
GVWAT1,Creek water,,2005-10-02,DO % Sat,10:35:00 AM,Average,,57.5,% Sat,SBCK,
GVWAT1,Creek water,,2005-10-02,pH,10:35:00 AM,Average,,7.49,pH,SBCK,
GVWAT1,Creek water,,2005-10-02,Temp,10:35:00 AM,Average,,18,Deg C,SBCK,
GVWAT1,Creek water,,2005-10-02,Temp,10:35:00 AM,Average,,18.1,Deg C,SBCK,
GVWAT1,Creek water,,2005-10-02,TimeAtSite,10:35:00 AM,RESULTS,,1035,MilitaryTime,SBCK,
GVWAT1,Creek water,,2005-10-02,TURB,10:35:00 AM,Average,,3.1,NTU,SBCK,
GVWAT1,Creek water,,2005-11-06,Conductivity,10:31:00 AM,Average,,2630,uS,SBCK,
GVWAT1,Creek water,,2005-11-06,DO,10:31:00 AM,Average,,4.48,mg/L ppm,SBCK,
GVWAT1,Creek water,,2005-11-06,DO % Sat,10:31:00 AM,Average,,42.4,% Sat,SBCK,
GVWAT1,Creek water,,2005-11-06,pH,10:31:00 AM,Average,,7.55,pH,SBCK,
GVWAT1,Creek water,,2005-11-06,Temp,10:31:00 AM,Average,,12.6,Deg C,SBCK,
GVWAT1,Creek water,,2005-11-06,Temp,10:31:00 AM,Average,,12.7,Deg C,SBCK,
GVWAT1,Creek water,,2005-11-06,TimeAtSite,10:31:00 AM,RESULTS,,1031,MilitaryTime,SBCK,
GVWAT1,Creek water,,2005-11-06,TURB,10:31:00 AM,Average,,3.75,NTU,SBCK,
GVWAT1,Creek water,,2005-12-04,Conductivity,10:30:00 AM,Average,,824,uS,SBCK,
GVWAT1,Creek water,,2005-12-04,DO,10:30:00 AM,Average,,6.57,mg/L ppm,SBCK,
GVWAT1,Creek water,,2005-12-04,DO % Sat,10:30:00 AM,Average,,55.77,% Sat,SBCK,
GVWAT1,Creek water,,2005-12-04,pH,10:30:00 AM,Average,,7.1,pH,SBCK,
GVWAT1,Creek water,,2005-12-04,Temp,10:30:00 AM,Average,,8,Deg C,SBCK,
GVWAT1,Creek water,,2005-12-04,Temp,10:30:00 AM,Average,,8.3,Deg C,SBCK,
GVWAT1,Creek water,,2005-12-04,TimeAtSite,10:30:00 AM,RESULTS,,1030,MilitaryTime,SBCK,
GVWAT1,Creek water,,2005-12-04,TURB,10:30:00 AM,Average,,20.4,NTU,SBCK,
GVWAT1,Creek water,,2006-01-08,Conductivity,10:37:00 AM,Average,,1936,uS,SBCK,
GVWAT1,Creek water,,2006-01-08,DO,10:37:00 AM,Average,,10.73,mg/L ppm,SBCK,
GVWAT1,Creek water,,2006-01-08,DO % Sat,10:37:00 AM,Average,,96.1,% Sat,SBCK,
GVWAT1,Creek water,,2006-01-08,pH,10:37:00 AM,Average,,7.63,pH,SBCK,
GVWAT1,Creek water,,2006-01-08,Temp,10:37:00 AM,Average,,10.5,Deg C,SBCK,
GVWAT1,Creek water,,2006-01-08,TimeAtSite,10:37:00 AM,RESULTS,,1037,MilitaryTime,SBCK,
GVWAT1,Creek water,,2006-01-08,TURB,10:37:00 AM,Average,,3.2,NTU,SBCK,
GVWAT1,Creek water,,2006-02-05,Conductivity,10:15:00 AM,Average,,2560,uS,SBCK,
GVWAT1,Creek water,,2006-02-05,DO,10:15:00 AM,Average,,15.37,mg/L ppm,SBCK,
GVWAT1,Creek water,,2006-02-05,DO % Sat,10:15:00 AM,Average,,144.6,% Sat,SBCK,
GVWAT1,Creek water,,2006-02-05,pH,10:15:00 AM,Average,,7.78,pH,SBCK,
GVWAT1,Creek water,,2006-02-05,Temp,10:15:00 AM,Average,,12.4,Deg C,SBCK,
GVWAT1,Creek water,,2006-02-05,Temp,10:15:00 AM,Average,,13.1,Deg C,SBCK,
GVWAT1,Creek water,,2006-02-05,TimeAtSite,10:15:00 AM,RESULTS,,1015,MilitaryTime,SBCK,
GVWAT1,Creek water,,2006-02-05,TURB,10:15:00 AM,Average,,3.34,NTU,SBCK,
GVWAT1,Creek water,,2006-03-05,Conductivity,10:30:00 AM,Average,,1268,uS,SBCK,
GVWAT1,Creek water,,2006-03-05,DO,10:30:00 AM,Average,,11.96,mg/L ppm,SBCK,
GVWAT1,Creek water,,2006-03-05,DO % Sat,10:30:00 AM,Average,,105,% Sat,SBCK,
GVWAT1,Creek water,,2006-03-05,pH,10:30:00 AM,Average,,7.76,pH,SBCK,
GVWAT1,Creek water,,2006-03-05,Temp,10:30:00 AM,Average,,10.3,Deg C,SBCK,
GVWAT1,Creek water,,2006-03-05,Temp,10:30:00 AM,Average,,10.57,Deg C,SBCK,
GVWAT1,Creek water,,2006-03-05,TimeAtSite,10:30:00 AM,RESULTS,,1030,MilitaryTime,SBCK,
GVWAT1,Creek water,,2006-03-05,TURB,10:30:00 AM,Average,,9.73,NTU,SBCK,
GVWAT1,Creek water,,2006-04-02,Conductivity,12:05:00 PM,Average,,875,uS,SBCK,
GVWAT1,Creek water,,2006-04-02,DO,12:05:00 PM,Average,,11.72,mg/L ppm,SBCK,
GVWAT1,Creek water,,2006-04-02,DO % Sat,12:05:00 PM,Average,,111.43,% Sat,SBCK,
GVWAT1,Creek water,,2006-04-02,pH,12:05:00 PM,Average,,8.01,pH,SBCK,
GVWAT1,Creek water,,2006-04-02,Temp,12:05:00 PM,Average,,13.13,Deg C,SBCK,
GVWAT1,Creek water,,2006-04-02,Temp,12:05:00 PM,Average,,14.17,Deg C,SBCK,
GVWAT1,Creek water,,2006-04-02,TimeAtSite,12:05:00 PM,RESULTS,,1205,MilitaryTime,SBCK,
GVWAT1,Creek water,,2006-04-02,TURB,12:05:00 PM,Average,,7.72,NTU,SBCK,
GVWAT1,Creek water,,2006-05-07,Conductivity,10:30:00 AM,Average,,1566,uS,SBCK,
GVWAT1,Creek water,,2006-05-07,DO % Sat,10:30:00 AM,Average,,90.1,% Sat,SBCK,
GVWAT1,Creek water,,2006-05-07,pH,10:30:00 AM,Average,,7.89,pH,SBCK,
GVWAT1,Creek water,,2006-05-07,Temp,10:30:00 AM,Average,,15.07,Deg C,SBCK,
GVWAT1,Creek water,,2006-05-07,Temp,10:30:00 AM,Average,,15.4,Deg C,SBCK,
GVWAT1,Creek water,,2006-05-07,TURB,10:30:00 AM,Average,,0.37,NTU,SBCK,
GVWAT1,Creek water,,2006-06-06,Conductivity,10:31:00 AM,Average,,2650,uS,SBCK,
GVWAT1,Creek water,,2006-06-06,DO,10:31:00 AM,Average,,8.53,mg/L ppm,SBCK,
GVWAT1,Creek water,,2006-06-06,DO % Sat,10:31:00 AM,Average,,99.97,% Sat,SBCK,
GVWAT1,Creek water,,2006-06-06,pH,10:31:00 AM,Average,,7.64,pH,SBCK,
GVWAT1,Creek water,,2006-06-06,Temp,10:31:00 AM,Average,,24.8,Deg C,SBCK,
GVWAT1,Creek water,,2006-06-06,Temp,10:31:00 AM,Average,,25.17,Deg C,SBCK,
GVWAT1,Creek water,,2006-06-06,TimeAtSite,10:31:00 AM,RESULTS,,1031,MilitaryTime,SBCK,
GVWAT1,Creek water,,2006-06-06,TURB,10:31:00 AM,Average,,1.04,NTU,SBCK,
GVWAT1,Creek water,,2006-07-06,Conductivity,10:35:00 AM,Average,,2680,uS,SBCK,
GVWAT1,Creek water,,2006-07-06,DO,10:35:00 AM,Average,,9.28,mg/L ppm,SBCK,
GVWAT1,Creek water,,2006-07-06,DO % Sat,10:35:00 AM,Average,,104.07,% Sat,SBCK,
GVWAT1,Creek water,,2006-07-06,pH,10:35:00 AM,Average,,7.76,pH,SBCK,
GVWAT1,Creek water,,2006-07-06,Temp,10:35:00 AM,Average,,21.7,Deg C,SBCK,
GVWAT1,Creek water,,2006-07-06,Temp,10:35:00 AM,Average,,22.3,Deg C,SBCK,
GVWAT1,Creek water,,2006-07-06,TimeAtSite,10:35:00 AM,RESULTS,,1035,MilitaryTime,SBCK,
GVWAT1,Creek water,,2006-07-06,TURB,10:35:00 AM,Average,,0.82,NTU,SBCK,
GVWAT1,Creek water,,2006-08-06,Conductivity,10:35:00 AM,Average,,2710,uS,SBCK,
GVWAT1,Creek water,,2006-08-06,DO,10:35:00 AM,Average,,3.13,mg/L ppm,SBCK,
GVWAT1,Creek water,,2006-08-06,DO % Sat,10:35:00 AM,Average,,33.5,% Sat,SBCK,
GVWAT1,Creek water,,2006-08-06,pH,10:35:00 AM,Average,,7.31,pH,SBCK,
GVWAT1,Creek water,,2006-08-06,Temp,10:35:00 AM,Average,,21.7,Deg C,SBCK,
GVWAT1,Creek water,,2006-08-06,Temp,10:35:00 AM,Average,,22.33,Deg C,SBCK,
GVWAT1,Creek water,,2006-08-06,TimeAtSite,10:35:00 AM,RESULTS,,1035,MilitaryTime,SBCK,
GVWAT1,Creek water,,2006-08-06,TURB,10:35:00 AM,Average,,6.63,NTU,SBCK,
GVWAT1,Creek water,,2006-09-10,Conductivity,10:20:00 AM,Average,,2660,uS,SBCK,
GVWAT1,Creek water,,2006-09-10,DO,10:20:00 AM,Average,,2.47,mg/L ppm,SBCK,
GVWAT1,Creek water,,2006-09-10,DO % Sat,10:20:00 AM,Average,,26.23,% Sat,SBCK,
GVWAT1,Creek water,,2006-09-10,pH,10:20:00 AM,Average,,7.26,pH,SBCK,
GVWAT1,Creek water,,2006-09-10,Temp,10:20:00 AM,Average,,15.27,Deg C,SBCK,
GVWAT1,Creek water,,2006-09-10,Temp,10:20:00 AM,Average,,18.73,Deg C,SBCK,
GVWAT1,Creek water,,2006-09-10,TimeAtSite,10:20:00 AM,RESULTS,,1020,MilitaryTime,SBCK,
GVWAT1,Creek water,,2006-09-10,TURB,10:20:00 AM,Average,,1.8,NTU,SBCK,
GVWAT1,Creek water,,2006-10-06,Conductivity,10:35:00 AM,Average,,2680,uS,SBCK,
GVWAT1,Creek water,,2006-10-06,DO,10:35:00 AM,Average,,2.68,mg/L ppm,SBCK,
GVWAT1,Creek water,,2006-10-06,DO % Sat,10:35:00 AM,Average,,26.63,% Sat,SBCK,
GVWAT1,Creek water,,2006-10-06,pH,10:35:00 AM,Average,,7.3,pH,SBCK,
GVWAT1,Creek water,,2006-10-06,Temp,10:35:00 AM,Average,,16.27,Deg C,SBCK,
GVWAT1,Creek water,,2006-10-06,Temp,10:35:00 AM,Average,,16.5,Deg C,SBCK,
GVWAT1,Creek water,,2006-10-06,TimeAtSite,10:35:00 AM,RESULTS,,1035,MilitaryTime,SBCK,
GVWAT1,Creek water,,2006-10-06,TURB,10:35:00 AM,Average,,2.5,NTU,SBCK,
GVWAT1,Creek water,,2006-11-05,Conductivity,10:35:00 AM,Average,,4040,uS,SBCK,
GVWAT1,Creek water,,2006-11-05,DO,10:35:00 AM,Average,,6.37,mg/L ppm,SBCK,
GVWAT1,Creek water,,2006-11-05,DO % Sat,10:35:00 AM,Average,,61.9,% Sat,SBCK,
GVWAT1,Creek water,,2006-11-05,pH,10:35:00 AM,Average,,7.39,pH,SBCK,
GVWAT1,Creek water,,2006-11-05,Temp,10:35:00 AM,Average,,14.03,Deg C,SBCK,
GVWAT1,Creek water,,2006-11-05,TimeAtSite,10:35:00 AM,RESULTS,,1035,MilitaryTime,SBCK,
GVWAT1,Creek water,,2006-11-05,TURB,10:35:00 AM,Average,,2.13,NTU,SBCK,
GVWAT1,Creek water,,2006-12-03,Conductivity,10:55:00 AM,Average,,1890,uS,SBCK,
GVWAT1,Creek water,,2006-12-03,DO,10:55:00 AM,Average,,6.98,mg/L ppm,SBCK,
GVWAT1,Creek water,,2006-12-03,DO % Sat,10:55:00 AM,Average,,57.43,% Sat,SBCK,
GVWAT1,Creek water,,2006-12-03,pH,10:55:00 AM,Average,,7.25,pH,SBCK,
GVWAT1,Creek water,,2006-12-03,TimeAtSite,10:55:00 AM,RESULTS,,1055,MilitaryTime,SBCK,
GVWAT1,Creek water,,2006-12-03,TURB,10:55:00 AM,Average,,2.71,NTU,SBCK,
GVWAT1,Creek water,,2007-01-07,Conductivity,10:55:00 AM,Average,,3380,uS,SBCK,
GVWAT1,Creek water,,2007-01-07,DO,10:55:00 AM,Average,,11.69,mg/L ppm,SBCK,
GVWAT1,Creek water,,2007-01-07,DO % Sat,10:55:00 AM,Average,,95.75,% Sat,SBCK,
GVWAT1,Creek water,,2007-01-07,pH,10:55:00 AM,Average,,7.39,pH,SBCK,
GVWAT1,Creek water,,2007-01-07,TimeAtSite,10:55:00 AM,RESULTS,,1055,MilitaryTime,SBCK,
GVWAT1,Creek water,,2007-01-07,TURB,10:55:00 AM,Average,,3.23,NTU,SBCK,
GVWAT1,Creek water,,2007-02-04,Conductivity,10:30:00 AM,Average,,1714,uS,SBCK,
GVWAT1,Creek water,,2007-02-04,DO,10:30:00 AM,Average,,9.05,mg/L ppm,SBCK,
GVWAT1,Creek water,,2007-02-04,DO % Sat,10:30:00 AM,Average,,76.77,% Sat,SBCK,
GVWAT1,Creek water,,2007-02-04,pH,10:30:00 AM,Average,,7.39,pH,SBCK,
GVWAT1,Creek water,,2007-02-04,Temp,10:30:00 AM,Average,,8.38,Deg C,SBCK,
GVWAT1,Creek water,,2007-02-04,TimeAtSite,10:30:00 AM,RESULTS,,1030,MilitaryTime,SBCK,
GVWAT1,Creek water,,2007-02-04,TURB,10:30:00 AM,Average,,4.27,NTU,SBCK,
GVWAT1,Creek water,,2007-03-04,Conductivity,10:35:00 AM,Average,,2020,uS,SBCK,
GVWAT1,Creek water,,2007-03-04,DO,10:35:00 AM,Average,,10.4,mg/L ppm,SBCK,
GVWAT1,Creek water,,2007-03-04,DO % Sat,10:35:00 AM,Average,,93.67,% Sat,SBCK,
GVWAT1,Creek water,,2007-03-04,pH,10:35:00 AM,Average,,7.35,pH,SBCK,
GVWAT1,Creek water,,2007-03-04,Temp,10:35:00 AM,Average,,11.13,Deg C,SBCK,
GVWAT1,Creek water,,2007-03-04,TimeAtSite,10:35:00 AM,RESULTS,,1035,MilitaryTime,SBCK,
GVWAT1,Creek water,,2007-03-04,TURB,10:35:00 AM,Average,,2.72,NTU,SBCK,
GVWAT1,Creek water,,2007-04-01,Conductivity,11:18:00 AM,Average,,2780,uS,SBCK,
GVWAT1,Creek water,,2007-04-01,DO,11:18:00 AM,Average,,17.18,mg/L ppm,SBCK,
GVWAT1,Creek water,,2007-04-01,DO % Sat,11:18:00 AM,Average,,174,% Sat,SBCK,
GVWAT1,Creek water,,2007-04-01,pH,11:18:00 AM,Average,,7.72,pH,SBCK,
GVWAT1,Creek water,,2007-04-01,Temp,11:18:00 AM,Average,,15.72,Deg C,SBCK,
GVWAT1,Creek water,,2007-04-01,TimeAtSite,11:18:00 AM,RESULTS,,1118,MilitaryTime,SBCK,
GVWAT1,Creek water,,2007-04-01,TURB,11:18:00 AM,Average,,1.86,NTU,SBCK,
GVWAT1,Creek water,,2007-05-06,Conductivity,10:30:00 AM,Average,,2350,uS,SBCK,
GVWAT1,Creek water,,2007-05-06,DO,10:30:00 AM,Average,,10.11,mg/L ppm,SBCK,
GVWAT1,Creek water,,2007-05-06,DO % Sat,10:30:00 AM,Average,,93,% Sat,SBCK,
GVWAT1,Creek water,,2007-05-06,pH,10:30:00 AM,Average,,7.48,pH,SBCK,
GVWAT1,Creek water,,2007-05-06,Temp,10:30:00 AM,Average,,19.27,Deg C,SBCK,
GVWAT1,Creek water,,2007-05-06,TimeAtSite,10:30:00 AM,RESULTS,,1030,MilitaryTime,SBCK,
GVWAT1,Creek water,,2007-05-06,TURB,10:30:00 AM,Average,,1.91,NTU,SBCK,
GVWAT1,Creek water,,2007-06-03,Conductivity,10:38:00 AM,Average,,2400,uS,SBCK,
GVWAT1,Creek water,,2007-06-03,DO,10:38:00 AM,Average,,4.58,mg/L ppm,SBCK,
GVWAT1,Creek water,,2007-06-03,DO % Sat,10:38:00 AM,Average,,47.13,% Sat,SBCK,
GVWAT1,Creek water,,2007-06-03,pH,10:38:00 AM,Average,,7.38,pH,SBCK,
GVWAT1,Creek water,,2007-06-03,Temp,10:38:00 AM,Average,,17.17,Deg C,SBCK,
GVWAT1,Creek water,,2007-06-03,TimeAtSite,10:38:00 AM,RESULTS,,1038,MilitaryTime,SBCK,
GVWAT1,Creek water,,2007-06-03,TURB,10:38:00 AM,Average,,2.15,NTU,SBCK,
GVWAT1,Creek water,,2007-07-08,Conductivity,10:36:00 AM,Average,,3530,uS,SBCK,
GVWAT1,Creek water,,2007-07-08,DO,10:36:00 AM,Average,,1.23,mg/L ppm,SBCK,
GVWAT1,Creek water,,2007-07-08,DO % Sat,10:36:00 AM,Average,,11.25,% Sat,SBCK,
GVWAT1,Creek water,,2007-07-08,pH,10:36:00 AM,Average,,7.29,pH,SBCK,
GVWAT1,Creek water,,2007-07-08,Temp,10:36:00 AM,Average,,21.43,Deg C,SBCK,
GVWAT1,Creek water,,2007-07-08,TimeAtSite,10:36:00 AM,RESULTS,,1036,MilitaryTime,SBCK,
GVWAT1,Creek water,,2007-07-08,TURB,10:36:00 AM,Average,,7.06,NTU,SBCK,
GVWAT1,Creek water,,2007-08-05,Conductivity,10:36:00 AM,Average,,2700,uS,SBCK,
GVWAT1,Creek water,,2007-08-05,DO,10:36:00 AM,Average,,1.42,mg/L ppm,SBCK,
GVWAT1,Creek water,,2007-08-05,DO % Sat,10:36:00 AM,Average,,12.93,% Sat,SBCK,
GVWAT1,Creek water,,2007-08-05,pH,10:36:00 AM,Average,,7.41,pH,SBCK,
GVWAT1,Creek water,,2007-08-05,Temp,10:36:00 AM,Average,,22.1,Deg C,SBCK,
GVWAT1,Creek water,,2007-08-05,TimeAtSite,10:36:00 AM,RESULTS,,1036,MilitaryTime,SBCK,
GVWAT1,Creek water,,2007-08-05,TURB,10:36:00 AM,Average,,3.7,NTU,SBCK,
GVWAT1,Creek water,,2007-09-09,Conductivity,10:40:00 AM,Average,,3120,uS,SBCK,
GVWAT1,Creek water,,2007-09-09,DO,10:40:00 AM,Average,,3.83,mg/L ppm,SBCK,
GVWAT1,Creek water,,2007-09-09,DO % Sat,10:40:00 AM,Average,,42.77,% Sat,SBCK,
GVWAT1,Creek water,,2007-09-09,pH,10:40:00 AM,Average,,7.68,pH,SBCK,
GVWAT1,Creek water,,2007-09-09,Temp,10:40:00 AM,Average,,19.57,Deg C,SBCK,
GVWAT1,Creek water,,2007-09-09,TimeAtSite,10:40:00 AM,RESULTS,,1040,MilitaryTime,SBCK,
GVWAT1,Creek water,,2007-09-09,TURB,10:40:00 AM,Average,,2.59,NTU,SBCK,
GVWAT1,Creek water,,2007-10-07,Conductivity,10:40:00 AM,Average,,2210,uS,SBCK,
GVWAT1,Creek water,,2007-10-07,DO,10:40:00 AM,Average,,7.89,mg/L ppm,SBCK,
GVWAT1,Creek water,,2007-10-07,DO % Sat,10:40:00 AM,Average,,74.7,% Sat,SBCK,
GVWAT1,Creek water,,2007-10-07,pH,10:40:00 AM,Average,,7.54,pH,SBCK,
GVWAT1,Creek water,,2007-10-07,Temp,10:40:00 AM,Average,,14.72,Deg C,SBCK,
GVWAT1,Creek water,,2007-10-07,TimeAtSite,10:40:00 AM,RESULTS,,1040,MilitaryTime,SBCK,
GVWAT1,Creek water,,2007-10-07,TURB,10:40:00 AM,Average,,1.26,NTU,SBCK,
GVWAT1,Creek water,,2007-11-04,Conductivity,10:40:00 AM,Average,,2850,uS,SBCK,
GVWAT1,Creek water,,2007-11-04,DO,10:40:00 AM,Average,,5.78,mg/L ppm,SBCK,
GVWAT1,Creek water,,2007-11-04,DO % Sat,10:40:00 AM,Average,,56.93,% Sat,SBCK,
GVWAT1,Creek water,,2007-11-04,pH,10:40:00 AM,Average,,7.52,pH,SBCK,
GVWAT1,Creek water,,2007-11-04,Temp,10:40:00 AM,Average,,14.73,Deg C,SBCK,
GVWAT1,Creek water,,2007-11-04,TimeAtSite,10:40:00 AM,RESULTS,,1040,MilitaryTime,SBCK,
GVWAT1,Creek water,,2007-11-04,TURB,10:40:00 AM,Average,,0.64,NTU,SBCK,
GVWAT1,Creek water,,2007-12-02,Conductivity,10:40:00 AM,Average,,5650,uS,SBCK,
GVWAT1,Creek water,,2007-12-02,pH,10:40:00 AM,Average,,7.55,pH,SBCK,
GVWAT1,Creek water,,2007-12-02,Temp,10:40:00 AM,Average,,8.5,Deg C,SBCK,
GVWAT1,Creek water,,2007-12-02,TimeAtSite,10:40:00 AM,RESULTS,,1040,MilitaryTime,SBCK,
GVWAT1,Creek water,,2007-12-02,TURB,10:40:00 AM,Average,,1,NTU,SBCK,
GVWAT1,Creek water,,2008-01-06,Conductivity,10:40:00 AM,Average,,640,uS,SBCK,heavy rain yesterday
GVWAT1,Creek water,,2008-01-06,DO,10:40:00 AM,Average,,10.3,mg/L ppm,SBCK,heavy rain yesterday
GVWAT1,Creek water,,2008-01-06,DO % Sat,10:40:00 AM,Average,,93.57,% Sat,SBCK,heavy rain yesterday
GVWAT1,Creek water,,2008-01-06,pH,10:40:00 AM,Average,,7.2,pH,SBCK,heavy rain yesterday
GVWAT1,Creek water,,2008-01-06,Temp,10:40:00 AM,Average,,11.42,Deg C,SBCK,heavy rain yesterday
GVWAT1,Creek water,,2008-01-06,TimeAtSite,10:40:00 AM,RESULTS,,1040,MilitaryTime,SBCK,heavy rain yesterday
GVWAT1,Creek water,,2008-01-06,TURB,10:40:00 AM,Average,,91.28,NTU,SBCK,heavy rain yesterday
GVWAT1,Creek water,,2008-02-03,Conductivity,10:40:00 AM,Average,,545,uS,SBCK,rain event last night
GVWAT1,Creek water,,2008-02-03,DO,10:40:00 AM,Average,,11.05,mg/L ppm,SBCK,rain event last night
GVWAT1,Creek water,,2008-02-03,DO % Sat,10:40:00 AM,Average,,99.87,% Sat,SBCK,rain event last night
GVWAT1,Creek water,,2008-02-03,pH,10:40:00 AM,Average,,7.75,pH,SBCK,rain event last night
GVWAT1,Creek water,,2008-02-03,Temp,10:40:00 AM,Average,,10.92,Deg C,SBCK,rain event last night
GVWAT1,Creek water,,2008-02-03,TimeAtSite,10:40:00 AM,RESULTS,,1040,MilitaryTime,SBCK,rain event last night
GVWAT1,Creek water,,2008-02-03,TURB,10:40:00 AM,Average,,39.83,NTU,SBCK,rain event last night
GVWAT1,Creek water,,2008-03-01,Conductivity,10:40:00 AM,Average,,1534,uS,SBCK,
GVWAT1,Creek water,,2008-03-01,DO,10:40:00 AM,Average,,9.14,mg/L ppm,SBCK,
GVWAT1,Creek water,,2008-03-01,DO % Sat,10:40:00 AM,Average,>,200,% Sat,SBCK,
GVWAT1,Creek water,,2008-03-01,pH,10:40:00 AM,Average,,7.78,pH,SBCK,
GVWAT1,Creek water,,2008-03-01,Temp,10:40:00 AM,Average,,12.08,Deg C,SBCK,
GVWAT1,Creek water,,2008-03-01,TimeAtSite,10:40:00 AM,RESULTS,,1040,MilitaryTime,SBCK,
GVWAT1,Creek water,,2008-03-01,TURB,10:40:00 AM,Average,,0.93,NTU,SBCK,
GVWAT1,Creek water,,2008-04-06,Conductivity,10:30:00 AM,Average,,2440,uS,SBCK,
GVWAT1,Creek water,,2008-04-06,DO,10:30:00 AM,Average,,13.31,mg/L ppm,SBCK,
GVWAT1,Creek water,,2008-04-06,DO % Sat,10:30:00 AM,Average,,139.33,% Sat,SBCK,
GVWAT1,Creek water,,2008-04-06,pH,10:30:00 AM,Average,,7.77,pH,SBCK,
GVWAT1,Creek water,,2008-04-06,Temp,10:30:00 AM,Average,,15.42,Deg C,SBCK,
GVWAT1,Creek water,,2008-04-06,TimeAtSite,10:30:00 AM,RESULTS,,1030,MilitaryTime,SBCK,
GVWAT1,Creek water,,2008-04-06,TURB,10:30:00 AM,Average,,2.67,NTU,SBCK,
GVWAT1,Creek water,,2008-05-04,Conductivity,10:30:00 AM,Average,,2730,uS,SBCK,
GVWAT1,Creek water,,2008-05-04,DO,10:30:00 AM,Average,,3.15,mg/L ppm,SBCK,
GVWAT1,Creek water,,2008-05-04,DO % Sat,10:30:00 AM,Average,,35.73,% Sat,SBCK,
GVWAT1,Creek water,,2008-05-04,pH,10:30:00 AM,Average,,7.37,pH,SBCK,
GVWAT1,Creek water,,2008-05-04,Temp,10:30:00 AM,Average,,20.35,Deg C,SBCK,
GVWAT1,Creek water,,2008-05-04,TimeAtSite,10:30:00 AM,RESULTS,,1030,MilitaryTime,SBCK,
GVWAT1,Creek water,,2008-05-04,TURB,10:30:00 AM,Average,,1.24,NTU,SBCK,
GVWAT1,Creek water,,2008-06-08,Conductivity,10:30:00 AM,Average,,4040,uS,SBCK,
GVWAT1,Creek water,,2008-06-08,DO,10:30:00 AM,Average,,9.99,mg/L ppm,SBCK,
